1 8 15 17 19 22 24 27 28 30 33 36 40 42
1 8 13 17 21 22 24 27 28 30 33 36 40 42
1 12 13 17 21 22 25 27 28 31 34 35 40 42
1 12 13 18 21 22 25 27 28 30 33 36 40 42
1 12 13 17 20 22 25 27 28 30 33 36 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
1 8 15 17 21 22 25 27 28 31 33 36 40 42
1 8 15 17 21 22 24 27 28 30 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
1 12 15 17 21 22 25 27 28 31 33 36 40 42
1 7 16 18 21 22 25 27 28 31 32 35 40 42
1 12 13 17 21 22 25 27 28 31 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
1 12 15 17 21 22 25 27 28 31 33 36 40 42
1 8 13 17 21 22 24 27 28 30 33 36 40 42
1 7 16 17 20 22 24 27 28 31 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
1 8 15 17 20 22 25 27 28 31 33 36 40 42
1 7 16 18 21 23 25 27 28 31 32 37 39 42
6 7 13 18 21 22 25 27 28 31 33 36 40 42
1 8 13 17 21 22 25 27 28 31 32 36 40 42
1 8 13 17 21 22 25 27 28 31 33 36 40 42
5 9 14 17 20 22 25 27 28 30 32 36 40 42
1 8 13 17 21 22 25 27 28 31 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
2 10 15 17 21 22 24 27 28 30 33 36 40 42
5 8 14 17 20 22 24 26 28 31 33 36 40 42
1 12 15 17 20 22 25 27 28 31 33 36 40 42
1 7 16 18 20 23 25 27 28 31 33 36 40 42
1 7 13 17 21 22 25 27 28 31 33 37 39 42
1 8 13 17 20 22 25 27 28 30 33 35 40 42
1 8 15 17 19 22 25 27 28 31 33 36 40 42
5 8 14 17 21 22 25 27 28 31 33 36 40 42
1 7 13 17 21 22 25 27 28 31 33 36 40 42
5 10 14 17 20 22 24 27 28 31 33 36 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
5 8 14 17 21 22 24 26 28 31 33 36 40 42
2 8 15 17 19 22 25 27 28 31 33 36 40 42
1 7 16 18 20 23 25 27 28 31 33 36 40 42
1 12 13 17 20 22 25 27 28 31 33 36 40 42
2 8 15 18 20 22 25 27 28 30 33 36 40 42
2 8 15 18 21 22 25 27 28 31 33 36 40 42
5 10 14 17 20 22 24 27 28 31 33 36 40 42
5 8 14 17 21 22 24 26 28 31 33 36 40 42
2 8 15 17 20 22 24 27 28 31 32 36 40 42
2 8 15 17 19 23 25 27 28 31 33 36 40 42
2 8 15 17 19 22 25 27 28 31 33 36 40 42
2 7 13 17 21 22 25 27 28 31 33 36 40 42
6 12 16 17 21 22 25 27 28 31 33 36 40 42
5 10 14 17 20 22 24 27 28 31 33 36 40 42
5 8 14 17 20 22 24 26 28 31 33 36 40 42
5 10 14 17 20 22 24 27 28 31 33 36 40 42
5 8 14 18 20 22 24 27 28 31 33 36 40 42
5 8 14 17 19 22 25 27 28 31 33 36 39 42
1 12 13 18 20 23 25 27 28 31 33 36 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
2 8 13 18 21 23 24 27 28 30 33 35 40 42
2 8 15 17 19 22 24 27 28 31 33 35 40 42
5 7 14 18 20 23 25 27 28 31 33 36 40 42
1 7 13 17 21 22 25 27 28 31 33 36 40 42
5 12 14 17 21 22 24 27 28 31 33 36 40 42
2 10 15 17 19 22 24 27 28 31 33 36 40 42
2 10 15 17 21 22 24 27 28 31 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
3 11 15 17 21 22 24 27 28 30 32 36 40 42
5 7 14 17 21 22 25 27 28 31 33 36 40 42
2 7 13 17 21 22 25 27 28 31 33 36 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
2 10 13 18 21 23 24 27 28 31 33 36 40 42
5 10 14 17 20 23 24 27 28 31 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
5 7 14 17 20 22 25 27 28 31 33 36 40 42
1 7 13 17 20 22 25 27 28 31 33 36 40 42
5 9 14 17 21 22 24 27 28 31 33 36 40 42
3 11 13 17 21 22 24 27 28 30 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
3 11 13 17 21 22 24 27 28 30 33 36 40 42
1 10 15 18 20 22 24 27 28 31 32 36 40 42
5 12 14 17 21 22 25 27 28 31 33 36 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
3 11 15 17 20 22 24 27 28 30 32 36 40 42
2 10 15 17 21 22 24 27 28 30 33 36 40 42
3 11 13 17 21 22 24 27 28 30 33 36 40 42
2 12 15 17 21 22 25 27 28 31 33 36 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
1 8 13 17 21 22 24 27 28 30 33 36 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
3 11 15 18 20 22 24 27 28 30 33 36 40 42
5 8 14 17 20 22 24 26 28 31 33 36 40 42
5 12 14 17 21 22 24 27 28 31 33 36 40 42
2 7 13 17 21 22 25 27 28 31 34 38 40 42
5 8 14 17 21 22 24 26 28 31 33 36 40 42
2 8 15 17 21 22 24 27 28 31 33 35 40 42
2 12 13 17 21 22 24 27 28 31 33 36 40 42
5 8 14 17 21 22 24 26 28 31 33 36 40 42
1 8 15 17 21 22 24 27 28 31 32 36 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
5 8 14 17 20 22 24 26 28 31 33 36 40 42
2 8 15 17 21 22 24 27 28 31 33 36 40 42
2 8 15 17 21 22 24 27 28 31 33 36 40 42
5 12 14 17 21 22 24 26 28 31 34 36 40 42
3 11 15 18 19 22 24 27 28 30 32 36 40 42
5 10 14 17 20 22 24 26 28 31 33 36 40 42
2 8 15 18 20 22 25 27 28 31 33 35 40 42
5 8 14 17 21 22 24 26 28 31 33 36 40 42
5 8 14 18 20 23 24 27 28 31 33 36 40 42
2 12 13 17 21 22 24 27 28 31 33 36 40 42
6 8 13 17 21 22 24 27 28 31 33 37 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
1 8 15 17 20 22 24 27 28 31 32 36 40 42
2 8 15 17 19 22 25 27 28 31 33 36 40 42
5 8 14 17 19 22 24 27 28 31 33 36 40 42
2 8 13 18 20 22 24 27 28 31 33 36 40 42
1 8 15 17 20 22 25 27 28 31 34 38 40 42
1 8 15 17 21 22 24 27 28 31 32 36 40 42
2 12 15 17 21 22 24 27 28 31 33 36 40 42
2 8 15 17 21 22 24 27 28 31 33 36 40 42
2 10 13 17 21 22 24 27 28 31 33 36 40 42
3 11 13 18 21 22 24 27 28 31 32 36 40 42
5 8 14 17 19 22 24 27 28 31 33 36 40 42
5 10 14 17 20 22 24 27 28 31 33 36 40 42
5 12 14 17 20 22 24 27 28 31 33 36 40 42
2 10 15 18 19 22 24 27 28 31 33 36 40 42
1 7 15 17 21 22 24 27 28 31 32 36 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
2 8 15 17 21 22 24 27 28 31 32 35 40 42
3 11 13 17 21 22 24 27 28 30 33 36 40 42
3 11 13 17 21 22 24 27 28 30 33 36 40 42
2 9 13 18 21 22 24 27 28 31 33 36 40 42
1 7 15 17 21 22 25 27 28 31 34 36 40 42
3 11 15 17 21 22 24 27 28 31 32 36 40 42
2 7 13 17 21 22 24 27 28 30 33 36 40 42
3 11 15 17 21 22 24 27 28 31 32 35 40 42
3 11 13 17 21 22 24 27 28 30 33 36 40 42
2 12 13 17 21 22 25 27 28 31 33 36 40 42
2 9 13 18 20 23 24 27 28 31 32 35 40 42
4 7 13 17 20 22 25 27 28 31 32 35 40 42
2 10 15 17 20 23 24 27 28 31 33 36 40 42
2 8 15 17 19 22 24 27 28 31 33 36 40 42
1 12 13 17 21 22 25 27 28 31 33 36 40 42
3 11 15 18 21 22 24 27 28 31 33 35 40 42
2 10 15 17 21 22 24 27 28 31 33 36 40 42
1 8 13 17 20 22 25 27 28 31 33 36 40 42
5 12 14 17 21 22 24 26 28 31 33 36 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
2 12 15 17 21 22 25 27 28 31 33 36 40 42
4 12 13 18 21 22 25 27 28 31 33 36 40 42
6 7 15 17 21 22 24 27 28 31 32 36 40 42
5 8 14 17 21 22 24 27 28 31 33 36 40 42
1 7 16 17 21 22 25 27 28 31 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
3 11 15 18 20 23 24 27 28 30 33 36 40 42
2 12 13 17 21 22 25 27 28 31 33 36 40 42
5 10 14 17 20 22 24 26 28 31 33 36 40 42
2 10 15 17 19 22 25 27 28 30 33 36 40 42
1 9 13 18 21 23 25 27 28 31 33 36 40 42
6 7 13 18 20 23 25 27 28 31 33 35 40 42
6 7 13 17 21 22 24 27 28 31 33 36 40 42
1 7 16 17 21 22 25 27 28 31 32 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
3 11 15 18 20 23 24 27 28 30 33 36 40 42
1 8 15 17 21 22 25 27 28 31 33 36 40 42
5 10 14 17 21 22 24 27 28 31 33 36 40 42
5 12 14 17 21 22 25 27 28 31 33 36 40 42
5 10 14 17 20 22 24 26 28 31 33 36 40 42
5 8 14 17 21 22 24 27 28 31 33 36 40 42
2 10 13 17 21 22 24 27 28 31 33 36 40 42
2 9 13 17 20 22 25 27 28 31 32 36 40 42
4 12 13 17 21 22 25 27 28 31 33 35 40 42
6 7 13 18 21 22 25 27 28 31 33 36 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
1 8 13 17 21 22 25 27 28 31 33 36 40 42
5 12 14 17 21 22 25 27 28 31 33 35 39 42
5 10 14 17 20 22 24 26 28 30 33 36 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
4 12 13 18 21 23 25 27 28 31 33 35 40 42
6 7 16 17 21 22 25 27 28 31 33 35 40 42
2 8 15 17 21 22 24 27 28 31 33 36 40 42
1 7 16 18 21 22 25 27 29 31 34 36 40 42
2 10 15 17 20 22 25 27 28 30 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
5 10 14 17 21 22 24 27 28 31 33 36 40 42
6 12 13 17 21 22 24 27 28 31 33 36 40 42
3 11 15 17 20 22 24 27 28 30 33 36 40 42
5 8 14 18 21 22 25 27 28 31 33 36 40 42
6 12 13 18 20 23 25 27 28 31 33 36 40 42
6 7 13 17 20 22 25 27 28 31 32 36 40 42
5 8 14 17 21 22 24 27 28 31 33 36 40 42
1 7 16 18 21 23 25 27 29 31 33 37 40 42
2 8 13 17 20 22 25 27 28 30 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
6 12 13 17 21 22 25 27 28 31 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
5 7 14 17 20 22 25 27 28 31 33 36 40 42
4 7 13 17 21 23 25 27 29 31 33 36 40 42
6 12 13 18 20 23 25 27 28 31 33 35 40 42
5 9 14 17 21 22 24 27 28 31 33 36 40 42
1 7 16 18 20 22 25 27 29 31 32 36 40 42
2 12 15 17 21 22 25 27 28 31 33 36 40 42
6 7 13 17 21 22 24 27 28 31 33 36 40 42
5 8 14 17 20 22 25 27 28 31 33 36 40 42
6 12 13 18 20 22 25 27 28 31 34 36 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
1 7 16 18 20 23 25 27 29 31 32 37 40 42
5 8 14 17 19 22 25 27 28 31 33 36 40 42
6 8 13 17 21 22 24 27 28 31 33 36 40 42
5 8 14 17 20 22 25 27 28 31 33 36 40 42
6 8 15 18 20 23 25 27 28 31 33 35 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
1 7 16 18 20 22 25 27 29 31 32 35 40 42
5 8 14 17 20 22 25 27 28 31 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
3 11 15 17 21 22 24 27 28 30 33 36 40 42
5 8 14 17 21 22 24 26 28 31 33 36 40 42
5 8 14 17 20 22 25 27 28 31 33 36 40 42
6 12 15 18 21 22 25 27 28 31 33 36 40 42
5 8 14 17 21 22 24 27 28 31 33 36 40 42
1 7 16 18 20 23 25 27 29 31 32 36 39 42
5 8 14 17 21 22 25 27 28 31 33 36 40 42
2 8 15 17 19 23 25 27 28 31 33 36 40 42
5 8 14 17 20 22 24 27 28 31 33 36 40 42
1 7 16 18 21 23 25 27 29 31 33 36 40 42
6 12 15 17 21 22 24 27 28 31 33 36 40 42
2 10 15 17 21 22 24 27 28 30 33 36 40 42
6 7 16 17 21 22 24 27 29 31 33 37 40 42
